Species Family,Species,ID,Date,Time,User,City,Dictrict,Place,Altitude,Latitude,Longitude,Description
蜻蜓科,薄翅蜻蜓,69448,2020-09-08,08:05:00,skink,宜蘭縣,宜蘭市,環河路金六結路交叉,9,24.756361834047308,121.74306184071611,
蜻蜓科,薄翅蜻蜓,69449,2020-09-08,08:09:00,skink,宜蘭縣,宜蘭市,宜蘭橋,7,24.765342698063655,121.75517678260803,
蜻蜓科,薄翅蜻蜓,69467,2020-09-08,12:18:00,skink,台北市,文山區,小坑溪,105,24.982829368184813,121.58337593078613,
蜻蜓科,薄翅蜻蜓,69481,2020-09-08,11:36:00,yosi,新北市,坪林區,金瓜寮溪親水公園,0,,,
蜻蜓科,薄翅蜻蜓,69327,2020-09-07,08:04:00,skink,宜蘭縣,宜蘭市,環河路金六結路交叉,9,24.756361834047308,121.74306184071611,
蜻蜓科,薄翅蜻蜓,69328,2020-09-07,08:42:00,skink,新北市,石碇區,石碇交流道,75,25.008374252035857,121.64819955825806,
蜻蜓科,薄翅蜻蜓,69360,2020-09-07,10:19:00,skink,台北市,文山區,臺北市立動物園兒童動物園,27,24.99858040528338,121.58224537968636,
蜻蜓科,薄翅蜻蜓,69368,2020-09-07,09:30:00,lily,新北市,三芝區,青山路,,,,
蜻蜓科,薄翅蜻蜓,69369,2020-09-07,13:00:00,lily,新北市,三芝區,八連溪水車園區,,,,
蜻蜓科,薄翅蜻蜓,69370,2020-09-07,15:30:00,lily,新北市,石門區,麟山鼻,,,,
蜻蜓科,薄翅蜻蜓,69429,2020-09-07,11:21:00,skink,台北市,文山區,臺北市立動物園行政大樓附近,36,24.99698570157485,121.5824881196022,
蜻蜓科,薄翅蜻蜓,69438,2020-09-07,16:42:00,skink,台北市,文山區,臺北市立動物園木屑堆置場,49,24.99833652318876,121.58861048946903,
蜻蜓科,薄翅蜻蜓,69277,2020-09-06,11:33:00,skink,宜蘭縣,宜蘭市,宜蘭轉運站,10,24.75149615532735,121.7583951728011,
蜻蜓科,薄翅蜻蜓,69278,2020-09-06,11:37:00,skink,宜蘭縣,宜蘭市,東興堂小館附近,8,24.750728664359926,121.77095890045165,
蜻蜓科,薄翅蜻蜓,69279,2020-09-06,11:47:00,skink,宜蘭縣,壯圍鄉,壯圍聖若望天主堂,8,24.745540268997075,121.78765296936035,
蜻蜓科,薄翅蜻蜓,69280,2020-09-06,11:49:00,skink,宜蘭縣,壯圍鄉,壯圍鄉農會,8,24.745910527860985,121.78688585758209,
蜻蜓科,薄翅蜻蜓,69282,2020-09-06,12:37:00,skink,宜蘭縣,壯圍鄉,後埤小吃部,5,24.748175903472024,121.8160629272461,
蜻蜓科,薄翅蜻蜓,69283,2020-09-06,12:47:00,skink,宜蘭縣,壯圍鄉,壯圍沙丘遊客服務園區,3,24.739672943948595,121.81900332913051,
蜻蜓科,薄翅蜻蜓,69285,2020-09-06,12:52:00,skink,宜蘭縣,壯圍鄉,六合海鮮小吃部附近,5,24.72786886993321,121.82059049606322,
