Species Family,Species,ID,Date,Time,User,City,District,Place,Altitude,Latitude,Longitude,Description,weather
蜻蜓科,扶桑蜻蜓,77793,2021-05-11,12:32:00,skink,新北市,深坑區,大崙尾,456,24.976255101888636,121.61328792572023,
蜻蜓科,扶桑蜻蜓,77275,2021-04-24,11:05:00,skink,新北市,烏來區,福山植物園哈盆溪,676,24.764699716737812,121.58621907234192,
蜻蜓科,扶桑蜻蜓,76873,2021-04-13,12:40:00,熊光明,台北市,內湖區,開眼山,0,,,
蜻蜓科,扶桑蜻蜓,76734,2021-04-06,14:15:00,3aolyhoo,新北市,深坑區,阿柔洋產業道路,,,,
蜻蜓科,扶桑蜻蜓,76338,2021-04-03,10:00:00,allenhu1999925,宜蘭縣,員山鄉,阿玉林道,,,,
蜻蜓科,扶桑蜻蜓,75944,2021-03-16,12:40:00,skink,新北市,深坑區,大崙尾,456,24.976255101888636,121.61328792572023,
蜻蜓科,扶桑蜻蜓,75991,2021-03-16,13:30:00,jerry9207,新北市,石碇區,阿柔洋產業道路,0,,,
蜻蜓科,扶桑蜻蜓,75939,2021-03-14,10:05:00,chuntinglu,台北市,士林區,大崎頭步道梯田,350,25.130676739814184,121.58544659614562,
蜻蜓科,扶桑蜻蜓,75927,2021-03-13,09:45:00,skink,新北市,深坑區,大崙尾,456,24.976255101888636,121.61328792572023,
蜻蜓科,扶桑蜻蜓,75836,2021-03-11,10:10:00,cgwn,新北市,深坑區,阿柔洋產業道路,455,24.976323180411278,121.6132342815399,
蜻蜓科,扶桑蜻蜓,75685,2021-03-06,12:24:00,skink,新北市,深坑區,大崙尾,456,24.976255101888636,121.61328792572023,
蜻蜓科,扶桑蜻蜓,75556,2021-02-26,12:35:00,skink,新北市,深坑區,大崙尾,456,24.976255101888636,121.61328792572023,
蜻蜓科,扶桑蜻蜓,75488,2021-02-22,12:32:00,skink,新北市,深坑區,大崙尾,456,24.976255101888636,121.61328792572023,
蜻蜓科,扶桑蜻蜓,75302,2021-02-16,12:34:00,skink,新北市,深坑區,大崙尾,456,24.976255101888636,121.61328792572023,
蜻蜓科,扶桑蜻蜓,72311,2020-08-25,08:40:00,gekko,新竹縣,尖石鄉,鴛鴦湖,,,,
蜻蜓科,扶桑蜻蜓,72310,2020-06-03,09:25:00,gekko,新竹縣,尖石鄉,鴛鴦湖,,,,
蜻蜓科,扶桑蜻蜓,62720,2020-05-05,12:49:00,skink,新北市,深坑區,大崙尾,456,24.976255101888636,121.61328792572023,
蜻蜓科,扶桑蜻蜓,62580,2020-05-02,11:49:00,skink,新北市,貢寮區,內坑蕭家莊,323,24.97063119953426,121.88694030046463,
蜻蜓科,扶桑蜻蜓,62466,2020-04-30,12:47:00,skink,新北市,深坑區,大崙尾,456,24.976255101888636,121.61328792572023,
蜻蜓科,扶桑蜻蜓,62037,2020-04-17,12:46:00,skink,新北市,深坑區,大崙尾,456,24.976255101888636,121.61328792572023,
蜻蜓科,扶桑蜻蜓,61968,2020-04-16,10:48:00,skink,台北市,士林區,至善路三段370巷15弄大崎頭步道入口,304,25.130288208754138,121.5864872932434,
