Species Family,Species,ID,Date,Time,User,City,District,Place,Altitude,Latitude,Longitude,Description,weather
珈蟌科,中華珈蟌指名亞種,85539,2021-09-09,10:00:00,趙偉凱,宜蘭縣,大同鄉,寒溪古魯林道,296,24.58467081513412,121.68173789978027,
珈蟌科,中華珈蟌指名亞種,85608,2021-09-09,10:00:00,趙偉凱,宜蘭縣,大同鄉,寒溪古魯林道,296,24.58467081513412,121.68173789978027,
珈蟌科,中華珈蟌指名亞種,85262,2021-09-05,15:31:00,skink,新北市,坪林區,粗窟村金溪六號橋附近支流,376,24.885599484729287,121.65958285331726,
珈蟌科,中華珈蟌指名亞種,85046,2021-09-03,16:19:00,ying-o hsiung,新竹縣,峨眉鄉,七星村石硬子,196,24.663983405473054,121.03926301002502,
珈蟌科,中華珈蟌指名亞種,84932,2021-09-02,08:47:00,yosi,台北市,士林區,絹絲瀑布,0,,,
珈蟌科,中華珈蟌指名亞種,84817,2021-09-01,11:00:00,趙偉凱,宜蘭縣,員山鄉,長嶺路,381,24.70309447835943,121.61444664001463,
珈蟌科,中華珈蟌指名亞種,84949,2021-09-01,14:20:00,skink,新北市,石門區,山溪里15鄰尖山湖13號,264,25.24195934325306,121.56335592269897,
珈蟌科,中華珈蟌指名亞種,84842,2021-08-31,10:42:00,skink,新北市,貢寮區,內寮街79號,342,24.971314445662607,121.88661575317383,
珈蟌科,中華珈蟌指名亞種,84880,2021-08-31,15:09:00,skink,新北市,貢寮區,桃源谷步道內寮線登山口,310,24.971742384365648,121.89090728759766,
珈蟌科,中華珈蟌指名亞種,84789,2021-08-30,11:00:00,lj19990809,台北市,士林區,帕米爾公園,,,,
珈蟌科,中華珈蟌指名亞種,84790,2021-08-30,15:40:00,趙偉凱,宜蘭縣,員山鄉,長嶺路,213,24.698961684704525,121.61633491516112,
珈蟌科,中華珈蟌指名亞種,84804,2021-08-30,15:00:00,lily,新北市,萬里區,內中福路,,,,
珈蟌科,中華珈蟌指名亞種,84538,2021-08-27,10:33:00,cclin,新北市,坪林區,九芎根,424,24.886222373498722,121.65663242340086,
珈蟌科,中華珈蟌指名亞種,84556,2021-08-27,11:45:00,chiuchu29,台北市,士林區,帕米爾公園,357,25.12123508521305,121.59358978271484,
珈蟌科,中華珈蟌指名亞種,84527,2021-08-26,10:00:00,neo,宜蘭縣,大同鄉,北橫64km攔砂壩,1111,24.646198044285992,121.4619255065918,
珈蟌科,中華珈蟌指名亞種,84539,2021-08-25,11:00:00,neo,宜蘭縣,大同鄉,北橫64km攔砂壩,1111,24.646198044285992,121.4619255065918,
珈蟌科,中華珈蟌指名亞種,85509,2021-08-23,10:20:00,skink,新竹縣,關西鎮,錦山里而完窩溪源流,558,24.763667042793838,121.25746607780455,
珈蟌科,中華珈蟌指名亞種,85632,2021-08-23,07:06:00,skink,新竹縣,關西鎮,湖肚茄苳窩,163,24.78379554158035,121.18742529305109,
珈蟌科,中華珈蟌指名亞種,84313,2021-08-22,11:00:00,簡庭威,新北市,三峽區,滿月圓,589,24.81774421744719,121.4498233795166,
珈蟌科,中華珈蟌指名亞種,84315,2021-08-22,15:20:00,chiuchu29,台北市,士林區,帕米爾公園,357,25.12123508521305,121.59358978271484,
珈蟌科,中華珈蟌指名亞種,84175,2021-08-21,09:30:00,allenhu1999925,宜蘭縣,冬山鄉,佛光慈惠寺,,,,
珈蟌科,中華珈蟌指名亞種,84342,2021-08-21,09:27:00,chuntinglu,台北市,士林區,帕米爾公園,305,25.121740212780278,121.59299969673157,
珈蟌科,中華珈蟌指名亞種,85339,2021-08-21,09:21:00,skink,新竹縣,關西鎮,阿化窩溪源流,307,24.77865056161526,121.22848644853548,
珈蟌科,中華珈蟌指名亞種,85429,2021-08-21,07:47:00,skink,新竹縣,關西鎮,壽桃橋,218,24.769766385811515,121.22445240617708,
珈蟌科,中華珈蟌指名亞種,84192,2021-08-20,09:00:00,趙偉凱,宜蘭縣,頭城鎮,大溪川,106,24.950538177095844,121.87670230865479,
珈蟌科,中華珈蟌指名亞種,84367,2021-08-18,10:30:00,c.k.huang,台北市,士林區,帕米爾公園,,,,
珈蟌科,中華珈蟌指名亞種,84119,2021-08-17,07:52:00,yosi,台北市,士林區,帕米爾公園,0,,,
