Species Family,Species,ID,Date,Time,User,City,District,Place,Altitude,Latitude,Longitude,Description,weather
絲蟌科,隱紋絲蟌,95783,09:38:00,2022-05-31,chuntinglu,南投縣,埔里鎮,安靜的好玩社區,547,24.019968185490235,120.94123363494873,
絲蟌科,隱紋絲蟌,95263,12:14:00,2022-05-18,ying-o hsiung,新竹縣,峨眉鄉,七星村石硬子,215,24.667103382964164,121.04573249816896,
絲蟌科,隱紋絲蟌,94096,11:42:00,2022-04-22,ying-o hsiung,新竹縣,峨眉鄉,石硬子,248,24.65489602655724,121.03779315948488,
絲蟌科,隱紋絲蟌,93770,09:40:00,2022-04-12,chuntinglu,南投縣,埔里鎮,安靜的好玩,541,24.018811808843758,120.94071865081787,
絲蟌科,隱紋絲蟌,93442,08:45:00,2022-04-05,skink,新竹縣,關西鎮,東光十股公埤,205,24.77233779705628,121.20350807905197,
絲蟌科,隱紋絲蟌,93318,14:48:00,2022-03-31,chuntinglu,南投縣,埔里鎮,廣成里(安靜的好玩),541,24.018713810344835,120.9404718875885,
絲蟌科,隱紋絲蟌,93287,12:30:00,2022-03-25,skink,新竹縣,關西鎮,東光十股公埤,205,24.77233779705628,121.20350807905197,
絲蟌科,隱紋絲蟌,93055,11:18:00,2022-03-16,chuntinglu,南投縣,埔里鎮,廣成里安靜的好玩,544,24.018361015130218,120.9400749206543,
絲蟌科,隱紋絲蟌,92346,09:50:00,2022-03-06,chuntinglu,南投縣,埔里鎮,安靜的好玩(廣成里),542,24.01859621204752,120.94020366668701,
絲蟌科,隱紋絲蟌,87293,10:29:00,2021-10-11,chuntinglu,南投縣,埔里鎮,廣成里,534,24.019145003181418,120.93977451324461,
絲蟌科,隱紋絲蟌,85711,10:09:00,2021-09-11,chuntinglu,南投縣,埔里鎮,廣成里,533,24.02200651899949,120.94224214553833,
Species Family,Species,ID,Time,Date,User,City,District,Place,Altitude,Latitude,Longitude,Description
絲蟌科,隱紋絲蟌,92346,09:50:00,2022-03-06,chuntinglu,南投縣,埔里鎮,安靜的好玩(廣成里),542,24.01859621204752,120.94020366668701,
絲蟌科,隱紋絲蟌,87293,10:29:00,2021-10-11,chuntinglu,南投縣,埔里鎮,廣成里,534,24.019145003181418,120.93977451324461,
絲蟌科,隱紋絲蟌,85711,10:09:00,2021-09-11,chuntinglu,南投縣,埔里鎮,廣成里,533,24.02200651899949,120.94224214553833,
絲蟌科,隱紋絲蟌,84850,10:42:00,2021-08-31,skink,新北市,貢寮區,內寮街79號,342,24.971314445662607,121.88661575317383,
絲蟌科,隱紋絲蟌,84386,16:00:00,2021-08-21,Leo,新北市,雙溪區,料角坑,380,24.969704905962526,121.82522788581991,
絲蟌科,隱紋絲蟌,84245,12:23:00,2021-08-20,skink,新竹縣,竹東鎮,竹東圳旁池塘,152,24.75199528197906,121.06171846389769,
絲蟌科,隱紋絲蟌,83794,09:30:00,2021-08-15,chuntinglu,南投縣,埔里鎮,廣成里,545,24.020771763136466,120.94022512435913,
絲蟌科,隱紋絲蟌,71263,10:45:00,2020-10-14,skink,南投縣,魚池鄉,魚池鄉第十五公墓草澤,652,23.908790957467197,120.91878890991212,
絲蟌科,隱紋絲蟌,70888,09:50:00,2020-10-01,chuntinglu,南投縣,埔里鎮,廣成里,541,24.019772190180475,120.93994617462158,
絲蟌科,隱紋絲蟌,71052,13:00:00,2020-09-21,簡庭威,台南市,南化區,南化水庫,135,23.092463591710427,120.53435325622559,
絲蟌科,隱紋絲蟌,69304,12:00:00,2020-09-05,yangda,新北市,貢寮區,雞母嶺,176,25.070177296248573,121.89711928367615,
絲蟌科,隱紋絲蟌,67087,09:40:00,2020-07-25,chuntinglu,南投縣,埔里鎮,廣成里,575,24.01822381672978,120.94292879104614,
絲蟌科,隱紋絲蟌,66515,08:30:00,2020-07-17,thkai,新北市,貢寮區,下坪,332,24.982839093170483,121.9006758928299,
絲蟌科,隱紋絲蟌,63867,08:35:00,2020-06-06,Leo,南投縣,魚池鄉,擅腳巷,637,23.900492942271054,120.91184735298155,
絲蟌科,隱紋絲蟌,63661,12:35:00,2020-05-28,skink,苗栗縣,銅鑼鄉,泳豐大閘蟹養殖場,229,24.426151922800823,120.81338558085565,
絲蟌科,隱紋絲蟌,63578,13:00:00,2020-05-27,skink,台南市,南化區,南化水庫源之旅休閒公園青蛙戲水生態池,134,23.092088991100457,120.53251810368238,
絲蟌科,隱紋絲蟌,87293,10:29:00,2021-10-11,chuntinglu,南投縣,埔里鎮,廣成里,534,24.019145003181418,120.93977451324461,
絲蟌科,隱紋絲蟌,85711,10:09:00,2021-09-11,chuntinglu,南投縣,埔里鎮,廣成里,533,24.02200651899949,120.94224214553833,
絲蟌科,隱紋絲蟌,84850,10:42:00,2021-08-31,skink,新北市,貢寮區,內寮街79號,342,24.971314445662607,121.88661575317383,
絲蟌科,隱紋絲蟌,84386,16:00:00,2021-08-21,Leo,新北市,雙溪區,料角坑,380,24.969704905962526,121.82522788581991,
絲蟌科,隱紋絲蟌,84245,12:23:00,2021-08-20,skink,新竹縣,竹東鎮,竹東圳旁池塘,152,24.75199528197906,121.06171846389769,
絲蟌科,隱紋絲蟌,83794,09:30:00,2021-08-15,chuntinglu,南投縣,埔里鎮,廣成里,545,24.020771763136466,120.94022512435913,
絲蟌科,隱紋絲蟌,71263,10:45:00,2020-10-14,skink,南投縣,魚池鄉,魚池鄉第十五公墓草澤,652,23.908790957467197,120.91878890991212,
絲蟌科,隱紋絲蟌,70888,09:50:00,2020-10-01,chuntinglu,南投縣,埔里鎮,廣成里,541,24.019772190180475,120.93994617462158,
絲蟌科,隱紋絲蟌,71052,13:00:00,2020-09-21,簡庭威,台南市,南化區,南化水庫,135,23.092463591710427,120.53435325622559,
絲蟌科,隱紋絲蟌,69304,12:00:00,2020-09-05,yangda,新北市,貢寮區,雞母嶺,176,25.070177296248573,121.89711928367615,
絲蟌科,隱紋絲蟌,67087,09:40:00,2020-07-25,chuntinglu,南投縣,埔里鎮,廣成里,575,24.01822381672978,120.94292879104614,
絲蟌科,隱紋絲蟌,66515,08:30:00,2020-07-17,thkai,新北市,貢寮區,下坪,332,24.982839093170483,121.9006758928299,
絲蟌科,隱紋絲蟌,63867,08:35:00,2020-06-06,Leo,南投縣,魚池鄉,擅腳巷,637,23.900492942271054,120.91184735298155,
絲蟌科,隱紋絲蟌,63661,12:35:00,2020-05-28,skink,苗栗縣,銅鑼鄉,泳豐大閘蟹養殖場,229,24.426151922800823,120.81338558085565,
絲蟌科,隱紋絲蟌,87293,10:29:00,2021-10-11,chuntinglu,南投縣,埔里鎮,廣成里,534,24.019145003181418,120.93977451324461,
絲蟌科,隱紋絲蟌,85711,10:09:00,2021-09-11,chuntinglu,南投縣,埔里鎮,廣成里,533,24.02200651899949,120.94224214553833,
絲蟌科,隱紋絲蟌,84850,10:42:00,2021-08-31,skink,新北市,貢寮區,內寮街79號,342,24.971314445662607,121.88661575317383,
絲蟌科,隱紋絲蟌,84386,16:00:00,2021-08-21,Leo,新北市,雙溪區,料角坑,380,24.969704905962526,121.82522788581991,
絲蟌科,隱紋絲蟌,84245,12:23:00,2021-08-20,skink,新竹縣,竹東鎮,竹東圳旁池塘,152,24.75199528197906,121.06171846389769,
絲蟌科,隱紋絲蟌,83794,09:30:00,2021-08-15,chuntinglu,南投縣,埔里鎮,廣成里,545,24.020771763136466,120.94022512435913,
絲蟌科,隱紋絲蟌,71263,10:45:00,2020-10-14,skink,南投縣,魚池鄉,魚池鄉第十五公墓草澤,652,23.908790957467197,120.91878890991212,
絲蟌科,隱紋絲蟌,70888,09:50:00,2020-10-01,chuntinglu,南投縣,埔里鎮,廣成里,541,24.019772190180475,120.93994617462158,
絲蟌科,隱紋絲蟌,71052,13:00:00,2020-09-21,簡庭威,台南市,南化區,南化水庫,135,23.092463591710427,120.53435325622559,
絲蟌科,隱紋絲蟌,85711,10:09:00,2021-09-11,chuntinglu,南投縣,埔里鎮,廣成里,533,24.02200651899949,120.94224214553833,
絲蟌科,隱紋絲蟌,84850,10:42:00,2021-08-31,skink,新北市,貢寮區,內寮街79號,342,24.971314445662607,121.88661575317383,
絲蟌科,隱紋絲蟌,84386,16:00:00,2021-08-21,Leo,新北市,雙溪區,料角坑,380,24.969704905962526,121.82522788581991,
絲蟌科,隱紋絲蟌,84245,12:23:00,2021-08-20,skink,新竹縣,竹東鎮,竹東圳旁池塘,152,24.75199528197906,121.06171846389769,
