Species Family,Species,ID,Date,Time,User,City,District,Place,Altitude,Latitude,Longitude,Description
勾蜓科,無霸勾蜓,72390,2020-11-19,09:58:00,skink,雲林縣,古坑鄉,樟湖村石橋,604,23.60970821097264,120.63841223716736,
勾蜓科,無霸勾蜓,72390,2020-11-19,09:58:00,skink,雲林縣,古坑鄉,樟湖村石橋,604,23.60970821097264,120.63841223716736,
勾蜓科,無霸勾蜓,72390,2020-11-19,09:58:00,skink,雲林縣,古坑鄉,樟湖村石橋,604,23.60970821097264,120.63841223716736,
勾蜓科,無霸勾蜓,72313,2020-11-15,10:30:00,macintosh,南投縣,仁愛鄉,奧萬大,1273,23.95315710235409,121.17982580390014,
勾蜓科,無霸勾蜓,72390,2020-11-19,09:58:00,skink,雲林縣,古坑鄉,樟湖村石橋,604,23.60970821097264,120.63841223716736,
勾蜓科,無霸勾蜓,72313,2020-11-15,10:30:00,macintosh,南投縣,仁愛鄉,奧萬大,1273,23.95315710235409,121.17982580390014,
勾蜓科,無霸勾蜓,71417,2020-10-17,10:46:00,regina,南投縣,魚池鄉,蓮華池,,,,
勾蜓科,無霸勾蜓,71417,2020-10-17,10:46:00,regina,南投縣,魚池鄉,蓮華池,,,,
勾蜓科,無霸勾蜓,71417,2020-10-17,10:46:00,regina,南投縣,魚池鄉,蓮華池,,,,
勾蜓科,無霸勾蜓,71248,2020-10-14,10:55:00,chuntinglu,南投縣,魚池鄉,蓮華池,757,23.918912637658543,120.88119506835936,
勾蜓科,無霸勾蜓,71030,2020-10-08,10:23:00,lyajhoo,南投縣,仁愛鄉,奧萬大森林遊樂區,1271,23.952979208534973,121.18049740791321,
勾蜓科,無霸勾蜓,71011,2020-10-03,09:25:00,lyajhoo,宜蘭縣,員山鄉,冷埤,424,24.72582239187035,121.64804935455321,
勾蜓科,無霸勾蜓,70673,2020-10-02,10:30:00,allenhu1999925,南投縣,魚池鄉,蓮華池,,,,
勾蜓科,無霸勾蜓,70383,2020-09-24,09:30:00,Leo,南投縣,竹山鎮,苦茶嶺,1006,23.637280640754838,120.68634867668152,
勾蜓科,無霸勾蜓,70211,2020-09-21,07:30:00,趙偉凱,宜蘭縣,員山鄉,雙連埤粗坑溪支流,518,24.75538585637881,121.63086175918579,
勾蜓科,無霸勾蜓,70019,2020-09-18,08:56:00,yosi,台北市,士林區,帕米爾公園,0,,,
