Species Family,Species,ID,Date,Time,User,City,District,Place,Altitude,Latitude,Longitude,Description
勾蜓科,褐翼勾蜓,67652,2020-08-09,09:00:00,lily,桃園市,復興區,東眼山,,,,
勾蜓科,褐翼勾蜓,67652,2020-08-09,09:00:00,lily,桃園市,復興區,東眼山,,,,
勾蜓科,褐翼勾蜓,67313,2020-08-01,09:21:00,chiuchu29,台北市,士林區,菁山路101巷71弄,429,25.15085922823907,121.5533995628357,
勾蜓科,褐翼勾蜓,66971,2020-07-27,09:00:00,allenhu1999925,宜蘭縣,礁溪鄉,得子口溪,,,,
勾蜓科,褐翼勾蜓,66951,2020-07-26,08:03:00,chuf,桃園市,龍潭區,三坑鐵馬道,,,,
勾蜓科,褐翼勾蜓,66849,2020-07-24,10:00:00,allenhu1999925,宜蘭縣,員山鄉,粗坑大壩,276,24.720442917583135,121.6444444656372,
勾蜓科,褐翼勾蜓,66541,2020-07-19,06:00:00,allenhu1999925,宜蘭縣,員山鄉,阿玉林道至草埤,,,,
勾蜓科,褐翼勾蜓,66557,2020-07-19,13:22:00,Fenabi,台北市,士林區,坪頂古圳,327,25.126461111774123,121.57763600349428,
勾蜓科,褐翼勾蜓,66402,2020-07-15,16:00:00,allenhu1999925,台北市,士林區,坪頂古圳,,,,
勾蜓科,褐翼勾蜓,66255,2020-07-14,07:16:00,chiuchu29,宜蘭縣,大同鄉,英仕山莊下方蘭陽溪河床,265,24.626381544753457,121.54252052307129,
勾蜓科,褐翼勾蜓,66076,2020-07-13,09:00:00,allenhu1999925,宜蘭縣,冬山鄉,佛光慈惠寺,,,,
勾蜓科,褐翼勾蜓,66006,2020-07-11,12:59:00,ying-o hsiung,新竹縣,峨眉鄉,石硬子,220,24.668526846775194,121.04568958282472,
勾蜓科,褐翼勾蜓,70141,2020-07-11,10:00:00,lj19990809,新北市,汐止區,新山夢湖,,,,
勾蜓科,褐翼勾蜓,65525,2020-07-07,08:00:00,allenhu1999925,宜蘭縣,大同鄉,松羅,,,,
勾蜓科,褐翼勾蜓,65429,2020-07-04,13:00:00,lily,桃園市,復興區,東眼山,,,,
勾蜓科,褐翼勾蜓,65412,2020-07-03,15:40:00,李宜龍,台北市,北投區,竹子湖,695,25.1776604527945,121.53668403625488,
勾蜓科,褐翼勾蜓,65237,2020-06-30,09:14:00,macintosh,基隆市,七堵區,大同街,,,,
勾蜓科,褐翼勾蜓,65025,2020-06-28,12:00:00,Leo,花蓮縣,玉里鎮,馬太林池,1045,23.408711462247314,121.41464384129904,
勾蜓科,褐翼勾蜓,65032,2020-06-28,15:16:00,chiuchu29,台北市,士林區,帕米爾公園,357,25.12123508521305,121.59358978271484,
勾蜓科,褐翼勾蜓,65005,2020-06-24,07:28:00,tasmanliu,基隆市,安樂區,情人湖,0,,,
勾蜓科,褐翼勾蜓,64666,2020-06-23,10:06:00,chiuchu29,台北市,北投區,東昇路,417,25.158764259712935,121.53157711029051,
勾蜓科,褐翼勾蜓,64484,2020-06-17,09:40:00,天空遊民,新竹縣,關西鎮,長星橋,481,24.77079,121.26629,
勾蜓科,褐翼勾蜓,65120,2020-06-17,08:40:00,liou5417,台北市,士林區,雷隱橋,,,,
勾蜓科,褐翼勾蜓,64417,2020-06-15,10:14:00,fernslu,台北市,北投區,大屯山車道,0,,,
勾蜓科,褐翼勾蜓,64321,2020-06-14,11:16:00,chiuchu29,台北市,士林區,風櫃嘴附近,483,25.135921788155972,121.59985542297363,
勾蜓科,褐翼勾蜓,64428,2020-06-14,11:30:00,fernslu,台北市,士林區,內雙溪風櫃嘴,0,,,
勾蜓科,褐翼勾蜓,64214,2020-06-12,09:13:00,chiuchu29,台北市,北投區,青春嶺,446,25.160740437550295,121.53571307659149,
勾蜓科,褐翼勾蜓,64492,2020-06-12,09:13:00,chiuchu29,台北市,北投區,大大屯瀑布,446,25.160740437550295,121.53571307659149,
勾蜓科,褐翼勾蜓,64132,2020-06-10,09:42:00,fernslu,台北市,北投區,大屯瀑布,0,,,
勾蜓科,褐翼勾蜓,64136,2020-06-10,16:51:00,chiuchu29,台北市,北投區,陽明山東昇路,0,,,
勾蜓科,褐翼勾蜓,63819,2020-06-04,14:00:00,lily,新北市,汐止區,四分尾山,,,,
