Species Family,Species,ID,Date,Time,User,City,Dictrict,Place,Altitude,Latitude,Longitude,Description
晏蜓科,描金晏蜓,66403,2020/7/14,11:22:00,Fenabi,基隆市,安樂區,情人湖,157,25.15828842,121.7047888,
晏蜓科,描金晏蜓,65412,2020/7/3,15:40:00,李宜龍,台北市,北投區,竹子湖,695,25.17766045,121.536684,
晏蜓科,描金晏蜓,65025,2020/6/28,12:00:00,Leo,花蓮縣,玉里鎮,馬太林池,1045,23.40871146,121.4146438,
晏蜓科,描金晏蜓,64997,2020/6/23,12:06:00,tasmanliu,基隆市,七堵區,天使宮,0,,,
晏蜓科,描金晏蜓,51838,2019/7/28,09:30:00,yorklin,基隆市,七堵區,天使宮,,,,
晏蜓科,描金晏蜓,51329,2019/7/16,08:25:00,Tyus Ma,基隆市,七堵區,天使宮,151,25.09084336,121.675464,
晏蜓科,描金晏蜓,51282,2019/7/14,09:04:00,skink,新北市,三芝區,二子坪步道入口,846,25.18574822,121.5250862,
晏蜓科,描金晏蜓,50905,2019/7/7,10:40:00,Jasonlin,基隆市,七堵區,天使宮,,,,
晏蜓科,描金晏蜓,50939,2019/7/7,10:30:00,yorklin,基隆市,七堵區,天使宮,,,,
晏蜓科,描金晏蜓,50901,2019/7/6,10:40:00,3aolyhoo,基隆市,七堵區,天使宮,,,,
晏蜓科,描金晏蜓,50747,2019/7/1,12:55:00,skink,新北市,三芝區,二子坪步道入口,846,25.18574822,121.5250862,
晏蜓科,描金晏蜓,50218,2019/6/26,15:00:00,3aolyhoo,基隆市,七堵區,天使宮,,,,
晏蜓科,描金晏蜓,50129,2019/6/20,15:00:00,3aolyhoo,基隆市,七堵區,天使宮,,,,
晏蜓科,描金晏蜓,49966,2019/6/16,10:00:00,twingo49,基隆市,七堵區,天使宮,43,25.08734306,121.6767061,
晏蜓科,描金晏蜓,49444,2019/6/5,09:10:00,cclin,台北市,士林區,帕米爾公園,206,25.12243962,121.5927422,
晏蜓科,描金晏蜓,35752,2018/6/6,10:30:00,Jasonlin,台北市,士林區,帕米爾公園,0,,,
晏蜓科,描金晏蜓,35734,2018/6/5,09:00:00,martina,宜蘭縣,員山鄉,福山植物園,647,24.7566085,121.5940575,
晏蜓科,描金晏蜓,32359,2017/8/15,10:23:00,fisher1952,基隆市,七堵區,大華街,119,25.11045986,121.7071045,
晏蜓科,描金晏蜓,23781,2017/7/2,12:04:00,chiuchu29,台北市,士林區,帕米爾公園,358,25.12122051,121.5935992,
晏蜓科,描金晏蜓,23562,2017/6/22,10:00:00,roach,新北市,雙溪區,丁子蘭溪支流,183,25.01587043,121.8645734,
晏蜓科,描金晏蜓,23040,2017/6/17,10:44:00,fernslu,台北市,士林區,帕米爾公園,378,25.1222364,121.5944676,
晏蜓科,描金晏蜓,22596,2017/6/8,10:30:00,chiuchu29,台北市,士林區,帕米爾公園,357,25.12123509,121.5935898,
晏蜓科,描金晏蜓,22439,2017/6/4,14:19:00,fernslu,台北市,士林區,帕米爾公園,351,25.12226438,121.5937479,
晏蜓科,描金晏蜓,22409,2017/6/1,11:36:00,ying-o hsiung,桃園市,復興區,東眼山森林遊樂區,916,24.8311572,121.4095437,
晏蜓科,描金晏蜓,22129,2017/5/26,11:00:00,twingo49,基隆市,七堵區,大同街,,,,
晏蜓科,描金晏蜓,21856,2017/5/20,12:25:00,Tyus Ma,基隆市,七堵區,瑪東農路,195,25.13984404,121.6805148,
晏蜓科,描金晏蜓,21403,2017/5/11,11:00:00,Leo,基隆市,七堵區,瑪東農路,197,25.13949606,121.6801822,
晏蜓科,描金晏蜓,21415,2017/5/11,11:00:00,簡庭威,基隆市,七堵區,瑪東農路,197,25.13951549,121.6801608,
晏蜓科,描金晏蜓,15503,2016/7/26,11:00:00,簡庭威,基隆市,七堵區,天使宮,35,25.08705641,121.6765773,
晏蜓科,描金晏蜓,15504,2016/7/26,09:00:00,趙偉凱,基隆市,七堵區,天使宮,,,,
晏蜓科,描金晏蜓,15328,2016/7/20,13:00:00,Leo,基隆市,七堵區,天使宮,80,25.08867667,121.6770092,
晏蜓科,描金晏蜓,14277,2016/6/27,09:00:00,簡庭威,基隆市,七堵區,天使宮,96,25.10409837,121.6594219,
晏蜓科,描金晏蜓,14085,2016/6/25,10:30:00,Leo,基隆市,七堵區,天使宮,80,25.08867667,121.6770092,
晏蜓科,描金晏蜓,13841,2016/6/19,09:40:00,skink,新北市,新店區,翡翠水庫管理局蕨園,99,24.90454022,121.5631923,
晏蜓科,描金晏蜓,6712,2014/7/12,13:20:00,tang,台北市,文山區,臺北市立動物園生態池,112,24.99006941,121.588672,
晏蜓科,描金晏蜓,6684,2014/7/9,10:00:00,neo,花蓮縣,玉里鎮,馬太林池,1047,23.41016907,121.4144611,
晏蜓科,描金晏蜓,8865,2014/7/9,09:00:00,ysc3679,花蓮縣,玉里鎮,馬太林池,781,23.43673005,121.4208341,
晏蜓科,描金晏蜓,6573,2014/6/28,11:25:00,skink,台北市,北投區,陽明書屋,544,25.16151245,121.5393314,
晏蜓科,描金晏蜓,6576,2014/6/28,09:00:00,李宜龍,台北市,北投區,陽明書屋,546,25.16291565,121.5384382,
晏蜓科,描金晏蜓,6536,2014/6/23,10:30:00,tang,花蓮縣,玉里鎮,越嶺鞍部到馬太林池,1062,23.41036598,121.4158344,
晏蜓科,描金晏蜓,317,2013/7/26,10:30:00,skink,花蓮縣,玉里鎮,越嶺鞍部到馬太林池,1062,23.41036598,121.4158344,
晏蜓科,描金晏蜓,40,2013/7/19,09:00:00,leowang,新竹縣,橫山鄉,東窩溪,296,24.71032654,121.1828685,
晏蜓科,描金晏蜓,1971,2013/6/25,11:00:00,lily,桃園市,復興區,比亞外部落,,,,
晏蜓科,描金晏蜓,3700,2013/6/22,08:05:00,江上飄,基隆市,七堵區,天使宮,117,25.11442477,121.6853428,
晏蜓科,描金晏蜓,7434,2013/6/22,09:00:00,wen3020,基隆市,七堵區,天使宮,144,25.09078758,121.674453,
晏蜓科,描金晏蜓,11138,2013/6/22,10:00:00,twingo49,基隆市,七堵區,天使宮,43,25.08734306,121.6767061,
晏蜓科,描金晏蜓,357,2013/6/19,09:00:00,skink,桃園市,復興區,東眼山國家森林遊樂區,891,24.83114298,121.4085388,
晏蜓科,描金晏蜓,7273,2013/6/19,12:00:00,lily,桃園市,復興區,東眼山國家森林遊樂區,,,,
晏蜓科,描金晏蜓,1249,2012/6/9,07:00:00,joanne,台北市,內湖區,大湖公園,,,,
晏蜓科,描金晏蜓,1152,2012/5/23,10:00:00,neo,宜蘭縣,員山鄉,阿玉山林道至草埤,590,24.75832818,121.6136742,
晏蜓科,描金晏蜓,902,2012/5/4,14:00:00,skink,台北市,北投區,陽明書屋,553,25.16241555,121.539259,
晏蜓科,描金晏蜓,2758,2011/6/10,08:04:00,江上飄,桃園市,大溪區,永福里,231,24.90974554,121.3223076,
晏蜓科,描金晏蜓,2648,2011/4/19,06:50:00,江上飄,桃園市,大溪區,永福里,231,24.90974554,121.3223076,
晏蜓科,描金晏蜓,2372,2010/8/3,11:00:00,skink,台北市,文山區,臺北市立動物園,99,24.99101753,121.5888262,
晏蜓科,描金晏蜓,2199,2010/6/10,14:00:00,江上飄,桃園市,大溪區,永福里,231,24.90974554,121.3223076,
晏蜓科,描金晏蜓,2721,2010/5/31,11:00:00,skink,台北市,文山區,臺北市立動物園,58,24.99519893,121.5877533,
晏蜓科,描金晏蜓,2098,2010/4/27,10:28:00,江上飄,桃園市,大溪區,永福里,231,24.90974554,121.3223076,
晏蜓科,描金晏蜓,2087,2010/4/17,07:21:00,江上飄,桃園市,大溪區,永福里,231,24.90974554,121.3223076,
晏蜓科,描金晏蜓,2071,2010/4/10,08:17:00,江上飄,桃園市,大溪區,永福里,231,24.90974554,121.3223076,
晏蜓科,描金晏蜓,3020,2009/6/6,11:00:00,skink,台北市,文山區,臺北市立動物園,98,24.99107588,121.5888369,
晏蜓科,描金晏蜓,5022,2009/6/6,10:49:00,skink,台北市,文山區,臺北市立動物園生態池,112,24.99006941,121.588672,
晏蜓科,描金晏蜓,4047,2008/6/11,09:40:00,tang,新北市,石門區,阿里磅生態農場,160,25.26418037,121.5835905,
晏蜓科,描金晏蜓,3981,2008/5/20,18:00:00,skink,基隆市,七堵區,天使宮,144,25.09078758,121.674453,
晏蜓科,描金晏蜓,2080,2006/7/23,16:28:00,joanne,基隆市,七堵區,天使宮,,,,
