Species Family,Species,ID,Date,Time,User,City,Dictrict,Place,Altitude,Latitude,Longitude,Description
晏蜓科,石垣晏蜓,66291,2020/7/10,12:17:00,ying-o hsiung,新竹縣,峨眉鄉,石硬子,218,24.66764937,121.0452604,
晏蜓科,石垣晏蜓,65903,2020/7/9,14:48:00,ying-o hsiung,新竹縣,峨眉鄉,石硬子,218,24.66768837,121.0452175,
晏蜓科,石垣晏蜓,64662,2020/6/23,14:12:00,ying-o hsiung,新竹縣,峨眉鄉,石硬子,219,24.66798086,121.045475,
晏蜓科,石垣晏蜓,64604,2020/6/22,14:56:00,ying-o hsiung,新竹縣,峨眉鄉,石硬子,220,24.66811248,121.0454643,
晏蜓科,石垣晏蜓,61702,2020/4/7,21:38:42,Jasonlin,台北市,信義區,豹山溪,,,,
晏蜓科,石垣晏蜓,58547,2019/12/25,14:20:00,skink,台北市,文山區,臺北市立動物園保育區廚房,54,24.99744515,121.5879142,
晏蜓科,石垣晏蜓,58195,2019/12/9,12:50:00,skink,台北市,文山區,臺北市立動物園昆蟲館,65,24.99372452,121.5808895,
晏蜓科,石垣晏蜓,56764,2019/10/27,10:15:00,Tyus Ma,新北市,坪林區,金溪二號橋,240,24.91349904,121.6795439,
晏蜓科,石垣晏蜓,55766,2019/10/14,14:36:00,skink,台北市,文山區,臺北市立動物園保育區,53,24.9968678,121.5881315,
晏蜓科,石垣晏蜓,52189,2019/8/1,15:30:00,趙偉凱,台北市,文山區,臺北市立動物園亞洲熱帶雨林區,40,24.9950871,121.5834188,
晏蜓科,石垣晏蜓,51486,2019/7/21,09:33:00,yorklin,基隆市,七堵區,天使宮,,,,
晏蜓科,石垣晏蜓,42760,2018/12/22,12:17:00,skink,新北市,坪林區,粗窟村金溪六號橋附近支流,346,24.88486871,121.6641086,
晏蜓科,石垣晏蜓,41846,2018/11/15,10:24:00,skink,台北市,文山區,臺北市立動物園昆蟲館,65,24.99372452,121.5808895,
晏蜓科,石垣晏蜓,41933,2018/11/15,10:14:00,江上飄,新北市,坪林區,九芎根親水公園,338,24.88554109,121.6652691,
晏蜓科,石垣晏蜓,41745,2018/11/11,12:01:00,江上飄,新北市,坪林區,賞蕨步道中段溪中,306,24.91879739,121.6930749,
晏蜓科,石垣晏蜓,41713,2018/11/10,09:22:00,江上飄,新北市,坪林區,九芎根親水公園,338,24.88554109,121.6652691,
晏蜓科,石垣晏蜓,40958,2018/10/16,13:09:00,江上飄,新北市,坪林區,九芎根親水公園上游,377,24.88549243,121.6613907,
晏蜓科,石垣晏蜓,38519,2018/8/18,09:00:00,3aolyhoo,新北市,汐止區,如意湖,,,,
晏蜓科,石垣晏蜓,37611,2018/7/31,15:10:00,3aolyhoo,新北市,平溪區,望古瀑布,,,,
晏蜓科,石垣晏蜓,35577,2018/6/9,12:18:00,skink,台北市,文山區,小坑溪,105,24.98282937,121.5833759,
晏蜓科,石垣晏蜓,30638,2017/11/27,12:42:00,江上飄,新北市,坪林區,九芎根親水公園,338,24.88554109,121.6652691,
晏蜓科,石垣晏蜓,30310,2017/11/16,15:30:00,skink,台北市,文山區,臺北市立動物園昆蟲館,65,24.99372452,121.5808895,
晏蜓科,石垣晏蜓,32354,2017/9/27,10:12:00,fisher1952,桃園市,大溪區,永福里,230,24.87954562,121.3368273,
晏蜓科,石垣晏蜓,26806,2017/9/7,15:39:00,cclin,台北市,士林區,帕米爾公園,338,25.1213808,121.5932786,
晏蜓科,石垣晏蜓,29962,2017/8/27,10:30:00,hsulan,桃園市,大溪區,娘子坑,0,,,
晏蜓科,石垣晏蜓,26398,2017/8/26,15:00:47,Tyus Ma,台北市,士林區,帕米爾公園,378,25.1218923,121.5944481,
晏蜓科,石垣晏蜓,26244,2017/8/14,16:50:00,skink,基隆市,暖暖區,暖東峽谷,151,25.07633597,121.7544848,
晏蜓科,石垣晏蜓,25367,2017/8/8,13:45:00,skink,台北市,文山區,臺北市立動物園體能鍛鍊場入口,102,24.99180763,121.5908566,
晏蜓科,石垣晏蜓,24890,2017/7/29,13:30:00,skink,台北市,文山區,臺北市立動物園體能鍛鍊場入口,102,24.99180763,121.5908566,
晏蜓科,石垣晏蜓,24870,2017/7/28,17:30:00,skink,台北市,文山區,臺北市立動物園體能鍛鍊場入口,102,24.99180763,121.5908566,
晏蜓科,石垣晏蜓,24579,2017/7/23,08:15:00,江上飄,新北市,三峽區,滿月圓森林遊樂區,345,24.83683416,121.4461899,
晏蜓科,石垣晏蜓,17302,2017/2/3,13:35:00,skink,台北市,文山區,臺北市立動物園水生植物園區,49,24.99507616,121.5844153,
晏蜓科,石垣晏蜓,18569,2016/11/7,09:30:00,myhsu123,台北市,內湖區,金瑞治水園區,34,25.09086269,121.5826035,
晏蜓科,石垣晏蜓,18375,2016/10/27,11:58:00,skink,台北市,文山區,臺北市立動物園體能鍛鍊場入口,102,24.99180763,121.5908566,
晏蜓科,石垣晏蜓,18347,2016/10/26,11:10:00,skink,台北市,文山區,臺北市立動物園體能鍛鍊場入口,102,24.99180763,121.5908566,
晏蜓科,石垣晏蜓,17942,2016/10/11,11:12:00,skink,台北市,文山區,臺北市立動物園體能鍛鍊場入口,102,24.99180763,121.5908566,
晏蜓科,石垣晏蜓,17647,2016/10/2,10:20:00,skink,台北市,文山區,臺北市立動物園體能鍛鍊場入口,102,24.99180763,121.5908566,
晏蜓科,石垣晏蜓,17061,2016/9/11,13:00:00,簡庭威,基隆市,七堵區,大同街,86,25.13304675,121.6882181,
晏蜓科,石垣晏蜓,17009,2016/9/7,13:21:00,ying-o hsiung,新竹縣,峨眉鄉,七星村石硬子,178,24.66195011,121.0373468,
晏蜓科,石垣晏蜓,16678,2016/9/1,15:30:00,skink,台北市,文山區,臺北市立動物園體能鍛鍊場入口,102,24.99180763,121.5908566,
晏蜓科,石垣晏蜓,16469,2016/8/27,09:40:00,skink,台北市,文山區,臺北市立動物園體能鍛鍊場入口,102,24.99180763,121.5908566,
晏蜓科,石垣晏蜓,16181,2016/8/19,08:15:00,Leo,基隆市,七堵區,大同街52號,79,25.13064274,121.693781,
晏蜓科,石垣晏蜓,15501,2016/7/26,15:30:00,趙偉凱,基隆市,七堵區,大同街,,,,
晏蜓科,石垣晏蜓,15502,2016/7/26,17:00:00,簡庭威,基隆市,七堵區,大同街,109,25.13480481,121.6860777,
晏蜓科,石垣晏蜓,15326,2016/7/20,11:31:00,江上飄,桃園市,大溪區,永福里,231,24.90974554,121.3223076,
晏蜓科,石垣晏蜓,14820,2016/7/6,14:30:00,趙偉凱,基隆市,七堵區,大同街,79,25.13068645,121.6936657,
晏蜓科,石垣晏蜓,14829,2016/7/6,20:00:00,簡庭威,基隆市,七堵區,大同街,91,25.13202688,121.6896343,
晏蜓科,石垣晏蜓,14784,2016/7/5,12:40:00,江上飄,基隆市,七堵區,大同街52號,77,25.09904627,121.6595078,
晏蜓科,石垣晏蜓,12714,2016/5/17,15:30:00,椿捲龍,基隆市,七堵區,大同街,0,0,0,
晏蜓科,石垣晏蜓,12134,2016/4/12,12:00:10,椿捲龍,新北市,石門區,嵩山社區水田旁溪流,210,25.25051,121.56569,
晏蜓科,石垣晏蜓,11399,2015/11/6,08:47:00,江上飄,桃園市,大溪區,永福里,231,24.90974554,121.3223076,
晏蜓科,石垣晏蜓,19592,2015/11/4,10:00:00,roach,新北市,雙溪區,丁子蘭溪,201,25.01577321,121.8683896,
晏蜓科,石垣晏蜓,10577,2015/9/1,09:17:00,江上飄,桃園市,大溪區,永福里,231,24.90974554,121.3223076,
