Species Family,Species,ID,Date,Time,User,City,District,Place,Altitude,Latitude,Longitude,Description,weather
細蟌科,白粉細蟌,96728,2022-06-13,11:00:00,Jasonlin,台北市,內湖區,大溝溪,,,,
細蟌科,白粉細蟌,96741,2022-06-13,07:55:00,apple228,宜蘭縣,員山鄉,双埤路35之3號,,,,
細蟌科,白粉細蟌,96673,2022-06-11,10:15:00,skink,苗栗縣,苗栗市,南勢車站,173,24.522815630998753,120.79124450683594,
細蟌科,白粉細蟌,95724,2022-06-04,07:53:00,skink,宜蘭縣,員山鄉,湖前橋,19,24.743732805290403,121.69184982776642,
細蟌科,白粉細蟌,95661,2022-06-03,07:35:00,skink,宜蘭縣,員山鄉,湖前橋,19,24.743732805290403,121.69184982776642,
細蟌科,白粉細蟌,95564,2022-06-01,07:35:00,apple228,宜蘭縣,員山鄉,双埤路35之3號,,,,
細蟌科,白粉細蟌,95476,2022-05-30,07:30:00,neo,宜蘭縣,員山鄉,大湖湖前橋,19,24.743635367147288,121.69182300567627,
細蟌科,白粉細蟌,95416,2022-05-29,07:25:00,apple228,宜蘭縣,員山鄉,双埤路35之3號,,,,
細蟌科,白粉細蟌,95338,2022-05-23,07:02:00,apple228,宜蘭縣,員山鄉,双埤路35之3號,,,,
細蟌科,白粉細蟌,95320,2022-05-21,10:35:15,neo,宜蘭縣,員山鄉,大湖湖前橋,19,24.743635367147288,121.69182300567627,
細蟌科,白粉細蟌,95227,2022-05-15,06:15:00,apple228,宜蘭縣,員山鄉,双埤路35之3號,,,,
細蟌科,白粉細蟌,94248,2022-05-08,10:00:00,neo,宜蘭縣,員山鄉,大湖湖前橋,19,24.743635367147288,121.69182300567627,
細蟌科,白粉細蟌,94257,2022-05-08,13:06:00,skink,宜蘭縣,員山鄉,湖前橋,19,24.743732805290403,121.69184982776642,
細蟌科,白粉細蟌,94272,2022-05-08,13:56:00,skink,宜蘭縣,員山鄉,湖北橋,19,24.74363049523813,121.69204831123353,
細蟌科,白粉細蟌,94240,2022-05-07,15:00:00,allenhu1999925,宜蘭縣,員山鄉,雙連埤,,,,
細蟌科,白粉細蟌,94094,2022-05-01,12:17:00,ying-o hsiung,新竹縣,北埔鄉,麻布山林,187,24.7002580710587,121.06606364250182,
細蟌科,白粉細蟌,94082,2022-04-30,13:21:00,ying-o hsiung,新竹縣,北埔鄉,麻布山林,187,24.7002580710587,121.06606364250182,
細蟌科,白粉細蟌,94087,2022-04-30,13:00:00,李宜龍,新北市,五股區,五股濕地,3,25.086726045639228,121.44920110702516,
細蟌科,白粉細蟌,94037,2022-04-27,10:00:00,neo,宜蘭縣,員山鄉,大湖湖前橋,19,24.743635367147288,121.69182300567627,
細蟌科,白粉細蟌,93950,2022-04-24,09:38:00,skink,宜蘭縣,員山鄉,深溝水源生態園區,25,24.722564981781126,121.70472845816153,
細蟌科,白粉細蟌,93554,2022-04-10,10:00:00,李宜龍,新北市,五股區,五股濕地,1,25.08851391518941,121.45179748535156,
細蟌科,白粉細蟌,93575,2022-04-10,12:32:00,skink,花蓮縣,壽豐鄉,東華大學東湖,41,23.89498025476566,121.54355049133301,
細蟌科,白粉細蟌,93651,2022-04-10,08:25:00,熊光明,台東縣,蘭嶼鄉,嘟嘟悟民宿,0,,,
細蟌科,白粉細蟌,93602,2022-04-06,13:40:00,skink,新竹縣,關西鎮,渡船頭,126,24.78504138570657,121.17604285480411,
細蟌科,白粉細蟌,93709,2022-04-06,11:00:00,skink,台中市,新社區,崑山雙翠水壩(雙翠湖),428,24.239989526925523,120.79587936401367,
細蟌科,白粉細蟌,93513,2022-04-05,13:29:00,skink,新竹縣,竹北市,鳳岡,11,24.856154675655347,120.9900391101837,
細蟌科,白粉細蟌,93346,2022-03-25,10:09:00,skink,新竹縣,新埔鎮,寶石大橋,50,24.81906857858367,121.07766151428223,
細蟌科,白粉細蟌,93356,2022-03-21,10:50:00,skink,新竹縣,關西鎮,渡船頭,126,24.78504138570657,121.17604285480411,
細蟌科,白粉細蟌,88485,2021-11-21,09:58:00,skink,宜蘭縣,員山鄉,深溝水源生態園區,25,24.722564981781126,121.70472845816153,
細蟌科,白粉細蟌,87793,2021-10-30,10:00:00,apple228,宜蘭縣,員山鄉,双埤路35之3號,,,,
細蟌科,白粉細蟌,87537,2021-10-18,10:48:26,JYS8837,新北市,金山區,金山古厝,,,,
細蟌科,白粉細蟌,87535,2021-10-17,12:20:00,TiffanyWu,基隆市,安樂區,秋紅湖,,,,
細蟌科,白粉細蟌,87458,2021-10-16,08:58:00,skink,宜蘭縣,員山鄉,深溝水源生態園區,25,24.722564981781126,121.70472845816153,
細蟌科,白粉細蟌,87494,2021-09-21,07:20:00,skink,新竹縣,關西鎮,湖肚茄苳窩,163,24.78379554158035,121.18742529305109,
細蟌科,白粉細蟌,87327,2021-09-20,10:05:00,skink,新竹縣,關西鎮,渡船頭,126,24.78504138570657,121.17604285480411,
細蟌科,白粉細蟌,85998,2021-09-18,09:40:00,skink,宜蘭縣,員山鄉,深溝水源生態園區,25,24.722564981781126,121.70472845816153,
細蟌科,白粉細蟌,85989,2021-09-17,10:27:00,tasmanliu,宜蘭縣,員山鄉,冷埤,,,,
細蟌科,白粉細蟌,86725,2021-09-05,08:06:00,skink,新竹縣,關西鎮,渡船頭,126,24.78504138570657,121.17604285480411,
細蟌科,白粉細蟌,94094,2022-05-01,12:17:00,ying-o hsiung,新竹縣,北埔鄉,麻布山林,187,24.7002580710587,121.06606364250182,
細蟌科,白粉細蟌,94082,2022-04-30,13:21:00,ying-o hsiung,新竹縣,北埔鄉,麻布山林,187,24.7002580710587,121.06606364250182,
細蟌科,白粉細蟌,94087,2022-04-30,13:00:00,李宜龍,新北市,五股區,五股濕地,3,25.086726045639228,121.44920110702516,
細蟌科,白粉細蟌,94037,2022-04-27,10:00:00,neo,宜蘭縣,員山鄉,大湖湖前橋,19,24.743635367147288,121.69182300567627,
細蟌科,白粉細蟌,93950,2022-04-24,09:38:00,skink,宜蘭縣,員山鄉,深溝水源生態園區,25,24.722564981781126,121.70472845816153,
細蟌科,白粉細蟌,93554,2022-04-10,10:00:00,李宜龍,新北市,五股區,五股濕地,1,25.08851391518941,121.45179748535156,
細蟌科,白粉細蟌,93575,2022-04-10,12:32:00,skink,花蓮縣,壽豐鄉,東華大學東湖,41,23.89498025476566,121.54355049133301,
細蟌科,白粉細蟌,93651,2022-04-10,08:25:00,熊光明,台東縣,蘭嶼鄉,嘟嘟悟民宿,0,,,
細蟌科,白粉細蟌,93602,2022-04-06,13:40:00,skink,新竹縣,關西鎮,渡船頭,126,24.78504138570657,121.17604285480411,
細蟌科,白粉細蟌,93709,2022-04-06,11:00:00,skink,台中市,新社區,崑山雙翠水壩(雙翠湖),428,24.239989526925523,120.79587936401367,
細蟌科,白粉細蟌,93513,2022-04-05,13:29:00,skink,新竹縣,竹北市,鳳岡,11,24.856154675655347,120.9900391101837,
