Species Family,Species,ID,Date,Time,User,City,Dictrict,Place,Altitude,Latitude,Longitude,Description
蜻蜓科,樹穴蜻蜓,67149,12:12:00,2020-07-30,skink,台北市,文山區,小坑溪,105,24.982829368184813,121.58337593078613,
蜻蜓科,樹穴蜻蜓,67149,12:12:00,2020-07-30,skink,台北市,文山區,小坑溪,105,24.982829368184813,121.58337593078613,
蜻蜓科,樹穴蜻蜓,66557,13:22:00,2020/7/19,Fenabi,台北市,士林區,坪頂古圳,327,25.12646111,121.577636,
蜻蜓科,樹穴蜻蜓,66708,16:02:00,2020/7/19,ying-o hsiung,新竹縣,峨眉鄉,石硬子,215,24.66749337,121.0446918,
蜻蜓科,樹穴蜻蜓,66516,11:07:00,2020/7/17,Fenabi,台北市,大安區,富陽公園,57,25.01515097,121.5574014,
蜻蜓科,樹穴蜻蜓,66455,12:28:00,2020/7/16,skink,新北市,深坑區,清涼山北德寺,288,24.99336108,121.6179764,
蜻蜓科,樹穴蜻蜓,66405,14:42:00,2020/7/15,chiuchu29,台北市,北投區,竹子湖,624,25.17111218,121.5321136,
蜻蜓科,樹穴蜻蜓,66015,16:35:00,2020/7/11,ying-o hsiung,新竹縣,峨眉鄉,石硬子,218,24.66764937,121.0446811,
蜻蜓科,樹穴蜻蜓,65909,19:20:00,2020/7/10,skink,台北市,文山區,臺北市立動物園體能鍛鍊場出口,102,24.99180763,121.5908566,
蜻蜓科,樹穴蜻蜓,65910,20:20:00,2020/7/10,skink,台北市,文山區,臺北市立動物園生態池,112,24.99006941,121.588672,
蜻蜓科,樹穴蜻蜓,66288,17:18:00,2020/7/10,ying-o hsiung,新竹縣,峨眉鄉,石硬子,214,24.66743488,121.0444665,
蜻蜓科,樹穴蜻蜓,65898,16:18:00,2020/7/9,ying-o hsiung,新竹縣,峨眉鄉,石硬子,214,24.66745438,121.0443163,
蜻蜓科,樹穴蜻蜓,65792,15:45:00,2020/7/8,skink,台北市,文山區,臺北市立動物園節能屋,63,24.99548114,121.5854866,
蜻蜓科,樹穴蜻蜓,65796,15:52:00,2020/7/8,skink,台北市,文山區,臺北市立動物園節能屋,63,24.99548114,121.5854866,
蜻蜓科,樹穴蜻蜓,65569,10:06:00,2020/7/7,chiuchu29,宜蘭縣,礁溪鄉,林美石磐步道,26,24.8161277,121.7531061,
蜻蜓科,樹穴蜻蜓,65364,09:53:00,2020/7/2,chiuchu29,台北市,北投區,半嶺水圳步道,286,25.14291969,121.5374351,
蜻蜓科,樹穴蜻蜓,65036,16:07:00,2020/6/28,chiuchu29,台北市,士林區,帕米爾公園,357,25.12123509,121.5935898,
蜻蜓科,樹穴蜻蜓,66220,11:00:00,2020/6/26,lyajhoo,台東縣,達仁鄉,安朔國小附近,41,22.29207455,120.865016,
蜻蜓科,樹穴蜻蜓,64589,12:38:00,2020/6/20,chiuchu29,台北市,士林區,魚路古道,431,25.1760875,121.5844381,
蜻蜓科,樹穴蜻蜓,64834,12:42:00,2020/6/19,skink,新北市,深坑區,溪南宮,112,24.99002565,121.6203314,
蜻蜓科,樹穴蜻蜓,64444,10:33:00,2020/6/16,chiuchu29,台北市,內湖區,康樂山步道,64,25.08419966,121.6115284,
蜻蜓科,樹穴蜻蜓,64526,19:20:00,2020/6/12,skink,台北市,文山區,臺北市立動物園體能鍛鍊場出口,102,24.99180763,121.5908566,
蜻蜓科,樹穴蜻蜓,64529,19:20:00,2020/6/12,skink,台北市,文山區,臺北市立動物園體能鍛鍊場出口,102,24.99180763,121.5908566,
蜻蜓科,樹穴蜻蜓,64530,20:20:00,2020/6/12,skink,台北市,文山區,臺北市立動物園生態池,112,24.99006941,121.588672,
蜻蜓科,樹穴蜻蜓,63704,09:05:00,2020/5/31,skink,宜蘭縣,冬山鄉,三富休閒農場,74,24.61822778,121.7531919,
