Species Family,Species,ID,Date,Time,User,City,District,Place,Altitude,Latitude,Longitude,Description
勾蜓科,無霸勾蜓,72390,09:58:00,2020-11-19,skink,雲林縣,古坑鄉,樟湖村石橋,604,23.60970821097264,120.63841223716736,
勾蜓科,無霸勾蜓,72390,09:58:00,2020-11-19,skink,雲林縣,古坑鄉,樟湖村石橋,604,23.60970821097264,120.63841223716736,
勾蜓科,無霸勾蜓,72390,09:58:00,2020-11-19,skink,雲林縣,古坑鄉,樟湖村石橋,604,23.60970821097264,120.63841223716736,
勾蜓科,無霸勾蜓,72313,10:30:00,2020-11-15,macintosh,南投縣,仁愛鄉,奧萬大,1273,23.95315710235409,121.17982580390014,
勾蜓科,無霸勾蜓,72390,09:58:00,2020-11-19,skink,雲林縣,古坑鄉,樟湖村石橋,604,23.60970821097264,120.63841223716736,
勾蜓科,無霸勾蜓,72313,10:30:00,2020-11-15,macintosh,南投縣,仁愛鄉,奧萬大,1273,23.95315710235409,121.17982580390014,
勾蜓科,無霸勾蜓,71248,10:55:00,2020-10-14,chuntinglu,南投縣,魚池鄉,蓮華池,757,23.918912637658543,120.88119506835936,
勾蜓科,無霸勾蜓,71030,10:23:00,2020-10-08,lyajhoo,南投縣,仁愛鄉,奧萬大森林遊樂區,1271,23.952979208534973,121.18049740791321,
勾蜓科,無霸勾蜓,71011,09:25:00,2020-10-03,lyajhoo,宜蘭縣,員山鄉,冷埤,424,24.72582239187035,121.64804935455321,
勾蜓科,無霸勾蜓,70383,09:30:00,2020-09-24,Leo,南投縣,竹山鎮,苦茶嶺,1006,23.637280640754838,120.68634867668152,
勾蜓科,無霸勾蜓,70211,07:30:00,2020-09-21,趙偉凱,宜蘭縣,員山鄉,雙連埤粗坑溪支流,518,24.75538585637881,121.63086175918579,
勾蜓科,無霸勾蜓,69508,12:30:00,2020-09-09,Leo,南投縣,埔里鎮,種瓜坑叉路草澤,730,23.925650176977054,120.88657021522522,
勾蜓科,無霸勾蜓,69591,14:50:00,2020-09-09,skink,花蓮縣,秀林鄉,白楊步道0.9公里,566,24.181660214912583,121.48469209671022,
勾蜓科,無霸勾蜓,69325,11:50:00,2020-09-07,Leo,南投縣,魚池鄉,蓮華池研究中心,653,23.91843697567722,120.88552951812744,
勾蜓科,無霸勾蜓,69504,11:30:00,2020-09-07,趙偉凱,桃園市,復興區,北橫公路56.9K,996,24.643545624209292,121.43742084503174,
勾蜓科,無霸勾蜓,68964,14:40:00,2020-09-01,chiuchu29,台北市,北投區,軍艦岩,138,25.126190102122816,121.51715219020844,
勾蜓科,無霸勾蜓,68969,16:34:00,2020-09-01,chiuchu29,台北市,北投區,軍艦岩 照明寺,160,25.131997736173755,121.51424467563629,
勾蜓科,無霸勾蜓,68836,11:13:00,2020-08-30,skink,宜蘭縣,冬山鄉,牛寮坑瀑布,73,24.615362621327083,121.8020161986351,
勾蜓科,無霸勾蜓,68576,15:15:00,2020-08-25,cclin,基隆市,七堵區,天使宮,94,25.08908719391699,121.67710304260255,
勾蜓科,無霸勾蜓,68155,09:28:00,2020-08-21,cclin,基隆市,七堵區,天使宮,94,25.08908719391699,121.67710304260255,
