Species Family,Species,ID,Date,Time,User,City,District,Place,Altitude,Latitude,Longitude,Description,weather
鼓蟌科,棋紋鼓蟌,85251,15:01:00,2021-09-05,skink,新北市,坪林區,九芎根7號,355,24.884898731108898,121.66382074356079,
鼓蟌科,棋紋鼓蟌,84886,16:45:00,2021-08-31,skink,新北市,雙溪區,丁蘭大橋,31,25.019628068180584,121.87627851963045,
鼓蟌科,棋紋鼓蟌,84538,10:33:00,2021-08-27,cclin,新北市,坪林區,九芎根,424,24.886222373498722,121.65663242340086,
鼓蟌科,棋紋鼓蟌,84486,12:22:00,2021-08-26,skink,台北市,南港區,坑頭福德宮,120,25.016716272548308,121.58807516098022,
鼓蟌科,棋紋鼓蟌,84492,12:30:00,2021-08-26,skink,台北市,南港區,坑頭(大安市民農園),124,25.016006542277147,121.58725976943968,
鼓蟌科,棋紋鼓蟌,82848,12:19:00,2021-08-08,skink,台北市,文山區,小坑溪,105,24.982829368184813,121.58337593078613,
鼓蟌科,棋紋鼓蟌,82263,15:50:00,2021-07-28,skink,台北市,文山區,新光路二段74巷猴山坑,67,24.992077482103,121.5960681438446,
鼓蟌科,棋紋鼓蟌,82117,12:20:00,2021-07-27,skink,台北市,文山區,小坑溪,105,24.982829368184813,121.58337593078613,
鼓蟌科,棋紋鼓蟌,81694,12:24:00,2021-07-18,skink,台北市,文山區,小坑溪,105,24.982829368184813,121.58337593078613,
鼓蟌科,棋紋鼓蟌,81488,12:13:00,2021-07-12,skink,新北市,深坑區,清涼山北德寺,288,24.993361076999378,121.61797642707825,
鼓蟌科,棋紋鼓蟌,81237,12:41:00,2021-07-10,skink,台北市,南港區,坑頭福德宮,120,25.016716272548308,121.58807516098022,
鼓蟌科,棋紋鼓蟌,80981,12:20:00,2021-07-04,skink,台北市,文山區,小坑溪,105,24.982829368184813,121.58337593078613,
鼓蟌科,棋紋鼓蟌,80616,12:20:00,2021-06-29,skink,台北市,南港區,坑頭福德宮,120,25.016716272548308,121.58807516098022,
Species Family,Species,ID,Time,Date,User,City,District,Place,Altitude,Latitude,Longitude,Description
鼓蟌科,棋紋鼓蟌,80616,12:20:00,2021-06-29,skink,台北市,南港區,坑頭福德宮,120,25.016716272548308,121.58807516098022,
Species Family,Species,ID,Time,Date,User,City,District,Place,Altitude,Latitude,Longitude,Description
Species Family,Species,ID,Time,Date,User,City,District,Place,Altitude,Latitude,Longitude,Description
鼓蟌科,棋紋鼓蟌,80140,12:18:00,2021-06-21,skink,台北市,文山區,小坑溪,105,24.982829368184813,121.58337593078613,
鼓蟌科,棋紋鼓蟌,79818,12:14:00,2021-06-15,skink,新北市,深坑區,清涼山北德寺,288,24.993361076999378,121.61797642707825,
鼓蟌科,棋紋鼓蟌,79842,13:19:00,2021-06-15,skink,新北市,深坑區,梘腳坑,52,24.994715615559073,121.6092587629945,
鼓蟌科,棋紋鼓蟌,79388,12:16:00,2021-06-12,skink,台北市,文山區,小坑溪,105,24.982829368184813,121.58337593078613,
鼓蟌科,棋紋鼓蟌,78346,09:00:00,2021-05-22,Leo,南投縣,魚池鄉,青螢露營區,565,23.88433802185585,120.88748264694004,
鼓蟌科,棋紋鼓蟌,78158,12:30:00,2021-05-17,Leo,南投縣,魚池鄉,蛟龍溪步道,691,23.91210118721946,120.88765919208527,
鼓蟌科,棋紋鼓蟌,78105,12:20:00,2021-05-16,skink,台北市,文山區,小坑溪,105,24.982829368184813,121.58337593078613,
鼓蟌科,棋紋鼓蟌,78170,13:18:00,2021-05-09,chuntinglu,南投縣,埔里鎮,紙教堂,472,23.94146288948446,120.92701256275177,
鼓蟌科,棋紋鼓蟌,77325,12:20:00,2021-04-26,skink,新北市,深坑區,清涼山北德寺,288,24.993361076999378,121.61797642707825,
鼓蟌科,棋紋鼓蟌,77166,13:09:00,2021-04-22,skink,台北市,文山區,小坑溪,105,24.982829368184813,121.58337593078613,
鼓蟌科,棋紋鼓蟌,77145,12:17:00,2021-04-21,skink,台北市,文山區,小坑溪,105,24.982829368184813,121.58337593078613,
鼓蟌科,棋紋鼓蟌,77024,10:13:00,2021-04-19,chuntinglu,南投縣,埔里鎮,青蛙ㄚ婆民宿,468,23.942870004452967,120.93732833862305,
鼓蟌科,棋紋鼓蟌,76253,12:26:00,2021-03-29,skink,台北市,文山區,小坑溪,105,24.982829368184813,121.58337593078613,
鼓蟌科,棋紋鼓蟌,76637,09:10:00,2021-03-29,chuntinglu,南投縣,埔里鎮,青蛙ㄚ婆民宿,462,23.943232812095996,120.93731760978697,
鼓蟌科,棋紋鼓蟌,75821,12:21:00,2021-03-11,skink,台北市,文山區,小坑溪,105,24.982829368184813,121.58337593078613,
鼓蟌科,棋紋鼓蟌,75547,12:15:00,2021-02-25,skink,台北市,文山區,小坑溪,105,24.982829368184813,121.58337593078613,
鼓蟌科,棋紋鼓蟌,74752,12:20:00,2021-01-30,skink,台北市,文山區,小坑溪,105,24.982829368184813,121.58337593078613,
鼓蟌科,棋紋鼓蟌,74392,12:16:00,2021-01-14,skink,台北市,文山區,小坑溪,105,24.982829368184813,121.58337593078613,
鼓蟌科,棋紋鼓蟌,72457,12:17:00,2020-11-22,skink,台北市,文山區,小坑溪,105,24.982829368184813,121.58337593078613,
鼓蟌科,棋紋鼓蟌,72156,09:00:00,2020-11-12,chuntinglu,南投縣,魚池鄉,水上步道,569,23.93148517080396,120.91507673263548,
鼓蟌科,棋紋鼓蟌,71945,12:17:00,2020-11-07,skink,台北市,文山區,小坑溪,105,24.982829368184813,121.58337593078613,
鼓蟌科,棋紋鼓蟌,71892,12:27:00,2020-11-03,skink,台北市,文山區,小坑溪,105,24.982829368184813,121.58337593078613,
鼓蟌科,棋紋鼓蟌,71732,12:27:00,2020-10-30,skink,台北市,南港區,坑頭福德宮,120,25.016716272548308,121.58807516098022,
鼓蟌科,棋紋鼓蟌,71657,12:18:00,2020-10-28,skink,台北市,文山區,小坑溪,105,24.982829368184813,121.58337593078613,
鼓蟌科,棋紋鼓蟌,71524,09:10:00,2020-10-26,chuntinglu,南投縣,埔里鎮,青蛙ㄚ婆ㄟ家民宿茅埔坑溪,464,23.943085728039346,120.93734979629515,
鼓蟌科,棋紋鼓蟌,71324,12:41:00,2020-10-16,skink,台北市,南港區,坑頭福德宮,120,25.016716272548308,121.58807516098022,
鼓蟌科,棋紋鼓蟌,70754,12:19:00,2020-10-04,skink,台北市,文山區,小坑溪,105,24.982829368184813,121.58337593078613,
鼓蟌科,棋紋鼓蟌,71021,10:16:00,2020-10-04,lyajhoo,新北市,坪林區,金瓜寮溪4號橋,348,24.890767419894498,121.67035460472107,
鼓蟌科,棋紋鼓蟌,70381,11:30:00,2020-09-24,吳登立,南投縣,魚池鄉,蓮華池,751,23.934564518623414,120.89394289667791,
鼓蟌科,棋紋鼓蟌,70308,09:00:00,2020-09-22,chuntinglu,南投縣,埔里鎮,青蛙ㄚ婆ㄟ家民宿,463,23.943154367286652,120.93737125396729,
鼓蟌科,棋紋鼓蟌,69868,12:20:00,2020-09-16,skink,新北市,深坑區,清涼山北德寺,288,24.993361076999378,121.61797642707825,
鼓蟌科,棋紋鼓蟌,69885,13:25:00,2020-09-16,skink,新北市,深坑區,大崙腳黃阿舍生態體驗農園,60,24.994732174922373,121.61650657653807,
鼓蟌科,棋紋鼓蟌,69456,12:18:00,2020-09-08,skink,台北市,文山區,小坑溪,105,24.982829368184813,121.58337593078613,
鼓蟌科,棋紋鼓蟌,68766,12:59:00,2020-08-28,skink,新北市,深坑區,梘腳坑,52,24.994715615559073,121.6092587629945,
鼓蟌科,棋紋鼓蟌,67266,10:40:00,2020-08-01,Leo,南投縣,埔里鎮,水上步道,574,23.92687603789487,120.91460466384888,
鼓蟌科,棋紋鼓蟌,67314,13:30:00,2020-08-01,chenjn,台北市,文山區,小坑溪,42,24.985173067488972,121.58275902271271,
鼓蟌科,棋紋鼓蟌,67210,12:15:00,2020-07-31,skink,新北市,深坑區,清涼山北德寺,288,24.993361076999378,121.61797642707825,
鼓蟌科,棋紋鼓蟌,67141,12:12:00,2020-07-30,skink,台北市,文山區,小坑溪,105,24.982829368184813,121.58337593078613,
鼓蟌科,棋紋鼓蟌,66446,12:28:00,2020-07-16,skink,新北市,深坑區,清涼山北德寺,288,24.993361076999378,121.61797642707825,
鼓蟌科,棋紋鼓蟌,65427,12:30:00,2020-07-04,vansion,新北市,貢寮區,貢寮遠望坑,59,25.003823820199276,121.92864060401915,
鼓蟌科,棋紋鼓蟌,65214,12:28:00,2020-06-30,skink,台北市,文山區,小坑溪,105,24.982829368184813,121.58337593078613,
鼓蟌科,棋紋鼓蟌,64904,07:35:00,2020-06-27,Leo,屏東縣,獅子鄉,內文一號橋,306,22.224142579991735,120.84956109523772,
鼓蟌科,棋紋鼓蟌,66207,06:43:00,2020-06-26,lyajhoo,屏東縣,獅子鄉,內文一號橋,318,22.222608107770526,120.85074663162231,
鼓蟌科,棋紋鼓蟌,64772,15:00:00,2020-06-25,Leo,屏東縣,滿州鄉,南仁山生態保護區,397,22.07618836602858,120.84828027756885,
鼓蟌科,棋紋鼓蟌,64826,12:24:00,2020-06-19,skink,新北市,深坑區,天湖橋,120,24.988586425151034,121.62092685699461,
鼓蟌科,棋紋鼓蟌,64832,12:42:00,2020-06-19,skink,新北市,深坑區,溪南宮,112,24.990025647270837,121.62033140659331,
鼓蟌科,棋紋鼓蟌,64837,13:08:00,2020-06-19,skink,新北市,深坑區,母子樹,133,24.990229859855237,121.61976814270018,
鼓蟌科,棋紋鼓蟌,64209,11:00:00,2020-06-12,吳登立,雲林縣,古坑鄉,華山嵙角休閒農場,387,23.592881755556732,120.59501945972443,
鼓蟌科,棋紋鼓蟌,63875,11:00:00,2020-06-06,Leo,南投縣,魚池鄉,田頂步道,576,23.921639078727754,120.92167496681212,
鼓蟌科,棋紋鼓蟌,63888,12:18:00,2020-06-06,skink,台北市,文山區,小坑溪,105,24.982829368184813,121.58337593078613,
鼓蟌科,棋紋鼓蟌,63428,10:30:00,2020-05-31,Leo,屏東縣,獅子鄉,內文三號橋,319,22.223541704520123,120.8564919233322,
鼓蟌科,棋紋鼓蟌,63477,10:40:00,2020-05-25,skink,屏東縣,滿州鄉,港仔山草澤,365,22.142315433755794,120.85583209991455,
鼓蟌科,棋紋鼓蟌,63362,12:20:00,2020-05-24,skink,屏東縣,牡丹鄉,牡丹高士聯絡道0.6公里處,282,22.169064883808957,120.83644509315491,
鼓蟌科,棋紋鼓蟌,63103,07:45:00,2020-05-16,Leo,南投縣,魚池鄉,田頂步道,576,23.921639078727754,120.92167496681212,
鼓蟌科,棋紋鼓蟌,63106,11:00:00,2020-05-16,Leo,南投縣,埔里鎮,水上步道,574,23.92687603789487,120.91460466384888,
鼓蟌科,棋紋鼓蟌,63056,09:00:00,2020-05-14,chuntinglu,南投縣,魚池鄉,蓮華池藥用植物園,698,23.923110156121073,120.89192390441895,
鼓蟌科,棋紋鼓蟌,63024,14:42:00,2020-05-11,Fenabi,新北市,貢寮區,遠望坑,51,25.003643938554333,121.9296383857727,
鼓蟌科,棋紋鼓蟌,62866,12:21:00,2020-05-09,skink,新北市,深坑區,清涼山北德寺,288,24.993361076999378,121.61797642707825,
鼓蟌科,棋紋鼓蟌,62748,12:22:00,2020-05-06,skink,台北市,文山區,小坑溪,105,24.982829368184813,121.58337593078613,
鼓蟌科,棋紋鼓蟌,62843,14:00:00,2020-05-06,rswu,屏東縣,滿州鄉,高士草澤,369,22.141142793255156,120.85390090942383,
鼓蟌科,棋紋鼓蟌,62694,07:00:00,2020-05-04,macintosh,屏東縣,獅子鄉,內文,376,22.237485324669706,120.84059715270996,
鼓蟌科,棋紋鼓蟌,62842,14:00:00,2020-05-04,rswu,屏東縣,獅子鄉,內文溪一號橋,320,22.221257361046824,120.85012435913085,
鼓蟌科,棋紋鼓蟌,65533,10:09:00,2020-05-02,lyajhoo,南投縣,埔里鎮,水上瀑布,548,23.934114649814337,120.91690302331358,
鼓蟌科,棋紋鼓蟌,62497,12:21:00,2020-05-01,skink,新北市,深坑區,清涼山北德寺,288,24.993361076999378,121.61797642707825,
鼓蟌科,棋紋鼓蟌,62418,12:17:00,2020-04-29,skink,台北市,文山區,小坑溪,105,24.982829368184813,121.58337593078613,
鼓蟌科,棋紋鼓蟌,62156,14:00:00,2020-04-20,Leo,南投縣,魚池鄉,吉仙宮,486,23.87899998062525,120.87454319000243,
鼓蟌科,棋紋鼓蟌,61929,09:30:00,2020-04-15,chuntinglu,南投縣,魚池鄉,澀水,568,23.922688448981443,120.91915369033813,
鼓蟌科,棋紋鼓蟌,61945,10:25:00,2020-04-15,chuntinglu,南投縣,魚池鄉,水上步道,576,23.927856718250435,120.91436862945557,
鼓蟌科,棋紋鼓蟌,61751,12:19:00,2020-04-10,skink,台北市,文山區,小坑溪,105,24.982829368184813,121.58337593078613,
鼓蟌科,棋紋鼓蟌,61447,12:16:00,2020-03-27,skink,台北市,文山區,小坑溪,105,24.982829368184813,121.58337593078613,
鼓蟌科,棋紋鼓蟌,61407,10:06:00,2020-03-24,skink,嘉義市,東區,東川里嘉義公園,46,23.483794262786553,120.46414375305176,
鼓蟌科,棋紋鼓蟌,61550,09:30:00,2020-03-23,chuntinglu,南投縣,埔里鎮,青蛙ㄚ婆的家民宿,463,23.943154367286652,120.93694210052489,
鼓蟌科,棋紋鼓蟌,60972,12:17:00,2020-03-09,skink,台北市,文山區,小坑溪,105,24.982829368184813,121.58337593078613,
鼓蟌科,棋紋鼓蟌,60279,12:19:00,2020-02-12,skink,台北市,文山區,小坑溪,105,24.982829368184813,121.58337593078613,
鼓蟌科,棋紋鼓蟌,60016,12:32:00,2020-02-06,skink,台北市,文山區,小坑溪,105,24.982829368184813,121.58337593078613,
鼓蟌科,棋紋鼓蟌,59616,12:10:00,2020-01-23,skink,台北市,文山區,小坑溪,105,24.982829368184813,121.58337593078613,
鼓蟌科,棋紋鼓蟌,59490,12:34:00,2020-01-21,skink,台北市,文山區,小坑溪,105,24.982829368184813,121.58337593078613,
鼓蟌科,棋紋鼓蟌,59100,12:18:00,2020-01-07,skink,台北市,文山區,小坑溪,105,24.982829368184813,121.58337593078613,
鼓蟌科,棋紋鼓蟌,58903,12:14:00,2020-01-02,skink,台北市,文山區,小坑溪,105,24.982829368184813,121.58337593078613,
鼓蟌科,棋紋鼓蟌,58538,12:36:00,2019-12-25,skink,台北市,文山區,小坑溪,105,24.982829368184813,121.58337593078613,
鼓蟌科,棋紋鼓蟌,57834,14:00:00,2019-11-24,Leo,南投縣,埔里鎮,水上步道,574,23.92687603789487,120.91460466384888,
鼓蟌科,棋紋鼓蟌,57659,12:00:00,2019-11-14,skink,南投縣,魚池鄉,梅花砌石步道 ,676,23.881717453196917,120.94594359397888,
鼓蟌科,棋紋鼓蟌,57299,12:27:00,2019-11-08,skink,台北市,文山區,小坑溪,105,24.982829368184813,121.58337593078613,
鼓蟌科,棋紋鼓蟌,57276,12:25:00,2019-11-07,skink,新北市,深坑區,清涼山北德寺,288,24.993361076999378,121.61797642707825,
鼓蟌科,棋紋鼓蟌,56764,10:15:00,2019-10-27,Tyus Ma,新北市,坪林區,金溪二號橋,240,24.913499036467215,121.67954385280609,
鼓蟌科,棋紋鼓蟌,56762,13:24:00,2019-10-26,Fenabi,新北市,雙溪區,柑腳溪,128,25.018582940798925,121.80413246154785,
鼓蟌科,棋紋鼓蟌,56382,11:37:00,2019-10-22,Fenabi,新北市,貢寮區,遠望坑,61,25.002540334589458,121.92998170852663,
鼓蟌科,棋紋鼓蟌,55562,10:10:00,2019-10-11,neo,新北市,坪林區,九芎根親水公園,369,24.884957127395754,121.66208267211914,
鼓蟌科,棋紋鼓蟌,55436,10:10:00,2019-10-08,Fenabi,新北市,深坑區,炮仔崙口,80,24.99116339877781,121.60727977752684,
鼓蟌科,棋紋鼓蟌,55127,12:22:00,2019-10-05,skink,台北市,文山區,小坑溪,105,24.982829368184813,121.58337593078613,
鼓蟌科,棋紋鼓蟌,55030,12:20:00,2019-10-04,skink,新北市,深坑區,清涼山北德寺,288,24.993361076999378,121.61797642707825,
鼓蟌科,棋紋鼓蟌,53952,12:25:00,2019-09-14,skink,新北市,深坑區,清涼山北德寺,288,24.993361076999378,121.61797642707825,
鼓蟌科,棋紋鼓蟌,53443,10:47:00,2019-08-30,天空遊民,新北市,石門區,土地公旁樹陰下,50,25.279625956313353,121.57331764698029,
鼓蟌科,棋紋鼓蟌,53376,12:30:00,2019-08-28,skink,台北市,文山區,小坑溪,105,24.982829368184813,121.58337593078613,
鼓蟌科,棋紋鼓蟌,52819,08:25:00,2019-08-17,Leo,基隆市,七堵區,大同街52號,79,25.13064274339576,121.69378101825714,
鼓蟌科,棋紋鼓蟌,52820,08:22:32,2019-08-17,Tyus Ma,基隆市,七堵區,大同街,90,25.13199439727633,121.69002056121826,
鼓蟌科,棋紋鼓蟌,52818,14:26:00,2019-08-15,Fenabi,新北市,深坑區,景美溪上游,95,24.988780915611322,121.60629272460938,
鼓蟌科,棋紋鼓蟌,52585,12:21:00,2019-08-11,skink,新北市,深坑區,清涼山北德寺,288,24.993361076999378,121.61797642707825,
鼓蟌科,棋紋鼓蟌,52442,10:00:00,2019-08-09,neo,屏東縣,獅子鄉,內文村,327,22.22455474928101,120.86166858673096,
鼓蟌科,棋紋鼓蟌,52441,15:00:00,2019-08-08,neo,屏東縣,獅子鄉,內文村,327,22.22455474928101,120.86166858673096,
鼓蟌科,棋紋鼓蟌,52118,12:18:00,2019-08-01,skink,新北市,深坑區,清涼山北德寺,288,24.993361076999378,121.61797642707825,
鼓蟌科,棋紋鼓蟌,51988,12:28:00,2019-07-31,skink,台北市,文山區,小坑溪,105,24.982829368184813,121.58337593078613,
鼓蟌科,棋紋鼓蟌,51819,11:00:00,2019-07-27,vansion,基隆市,信義區,五坑湖,88,25.1312643906942,121.78663372993468,
鼓蟌科,棋紋鼓蟌,51737,09:36:00,2019-07-23,skink,屏東縣,牡丹鄉,東源水上草原步道,290,22.198928428026548,120.84986686706543,
鼓蟌科,棋紋鼓蟌,51765,10:55:00,2019-07-23,skink,屏東縣,獅子鄉,內文三號橋,317,22.223362931155577,120.85516691207886,
鼓蟌科,棋紋鼓蟌,51513,13:40:00,2019-07-21,Leo,南投縣,魚池鄉,蛟龍溪步道,691,23.91210118721946,120.88765919208527,
