Species Family,Species,ID,Date,Time,User,City,District,Place,Altitude,Latitude,Longitude,Description,weather
弓蜓科,海神弓蜓,71915,13:28:00,2020-11-05,王振芳,南投縣,集集鎮,7-ELEVEN 集寶門市,243,23.827867513050602,120.79229593276978,
弓蜓科,海神弓蜓,71915,13:28:00,2020-11-05,王振芳,南投縣,集集鎮,7-ELEVEN 集寶門市,243,23.827867513050602,120.79229593276978,
弓蜓科,海神弓蜓,73309,07:08:00,2020-08-21,skink,新竹縣,關西鎮,渡船頭,126,24.78504138570657,121.17604285480411,
弓蜓科,海神弓蜓,73335,09:38:00,2020-08-21,skink,新竹縣,關西鎮,壽桃橋,218,24.769766385811515,121.22445240617708,
弓蜓科,海神弓蜓,67649,07:55:00,2020-08-08,趙偉凱,宜蘭縣,員山鄉,深溝水源生態園區,25,24.721295657730842,121.70601725578307,
弓蜓科,海神弓蜓,71915,13:28:00,2020-11-05,王振芳,南投縣,集集鎮,7-ELEVEN 集寶門市,243,23.827867513050602,120.79229593276978,
弓蜓科,海神弓蜓,67649,07:55:00,2020-08-08,趙偉凱,宜蘭縣,員山鄉,深溝水源生態園區,25,24.721295657730842,121.70601725578307,
弓蜓科,海神弓蜓,71915,13:28:00,2020-11-05,王振芳,南投縣,集集鎮,7-ELEVEN 集寶門市,243,23.827867513050602,120.79229593276978,
弓蜓科,海神弓蜓,67649,07:55:00,2020-08-08,趙偉凱,宜蘭縣,員山鄉,深溝水源生態園區,25,24.721295657730842,121.70601725578307,
弓蜓科,海神弓蜓,67677,08:05:00,2020-08-08,skink,宜蘭縣,員山鄉,深溝水源生態園區,25,24.722564981781126,121.70472845816153,
弓蜓科,海神弓蜓,67265,09:00:00,2020-08-01,Leo,南投縣,魚池鄉,田頂步道,576,23.921639078727754,120.92167496681212,
弓蜓科,海神弓蜓,67353,08:06:00,2020-07-31,cclin,新竹縣,關西鎮,壽桃橋,222,24.769804507077055,121.22456073760985,
弓蜓科,海神弓蜓,66890,07:47:00,2020-07-24,cclin,新竹縣,關西鎮,壽桃橋,222,24.769804507077055,121.22456073760985,
弓蜓科,海神弓蜓,66555,07:24:00,2020-07-19,cclin,新竹縣,關西鎮,壽桃橋,222,24.769804507077055,121.22456073760985,
弓蜓科,海神弓蜓,65906,09:00:00,2020-07-11,neo,宜蘭縣,大同鄉,崙埤河濱公園,136,24.67747674707302,121.611270904541,
弓蜓科,海神弓蜓,65537,06:10:00,2020-07-05,fisher1952,新竹縣,關西鎮,壽桃橋,233,24.773384355248428,121.23413709858698,
弓蜓科,海神弓蜓,65411,08:21:00,2020-07-03,cclin,桃園市,大溪區,百吉,281,24.825398050248264,121.3060140609741,
弓蜓科,海神弓蜓,64904,07:35:00,2020-06-27,Leo,屏東縣,獅子鄉,內文一號橋,306,22.224142579991735,120.84956109523772,
弓蜓科,海神弓蜓,70533,07:55:00,2020-06-19,skink,新竹縣,關西鎮,天城橋,141,24.763140960313716,121.17379188537596,
弓蜓科,海神弓蜓,64114,10:00:00,2020-06-10,neo,宜蘭縣,員山鄉,大湖湖前橋,19,24.743635367147288,121.69182300567627,
弓蜓科,海神弓蜓,63875,11:00:00,2020-06-06,Leo,南投縣,魚池鄉,田頂步道,576,23.921639078727754,120.92167496681212,
弓蜓科,海神弓蜓,69224,08:07:00,2020-06-05,skink,新竹縣,關西鎮,錦山里石牛坑溪登山口,311,24.784942288562245,121.2491512298584,
弓蜓科,海神弓蜓,67785,11:05:00,2020-05-24,skink,新竹縣,關西鎮,錦山里而完窩溪源流,558,24.763667042793838,121.25746607780455,
弓蜓科,海神弓蜓,67390,13:38:00,2020-05-20,skink,新竹縣,關西鎮,湖肚茄苳窩,163,24.78379554158035,121.18742529305109,
弓蜓科,海神弓蜓,63103,07:45:00,2020-05-16,Leo,南投縣,魚池鄉,田頂步道,576,23.921639078727754,120.92167496681212,
